ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh
PAK,387982,Treatment of diarrhea: Home remedy - other,56.5,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_HOM,94106130,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCHOM,,2006-07,DHS,1821,1877,,
PAK,437797,Treatment of diarrhea: No treatment,21.8,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_NOT,94106140,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNOT,,2006-07,DHS,1389,1420,,
PAK,387983,Treatment of diarrhea: No treatment,20.9,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_NOT,94106140,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNOT,,2006-07,DHS,1821,1877,,
PAK,437793,Treatment of diarrhea: don't know or missing,0.1,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_DKM,94106150,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCDKM,,2006-07,DHS,1389,1420,,
PAK,387987,Treatment of diarrhea: don't know or missing,0.2,1,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_DKM,94106150,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCDKM,,2006-07,DHS,1821,1877,,
PAK,429894,Number of children born in the last five (or three) years,1389,0,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_NUM,94106160,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNUM,,2006-07,DHS,,1420,,
PAK,387985,Number of children born in the last five (or three) years,1821,0,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_NUM,94106160,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNUM,,2006-07,DHS,,1877,,
PAK,16684,Number of children born in the last five (or three) years (unweighted),1420,0,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_UNW,94106170,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCUNW,,2006-07,DHS,1389,,,
PAK,16501,Number of children born in the last five (or three) years (unweighted),1877,0,PK,Pakistan,2006,PK2006DHS,CH_DIAT_C_UNW,94106170,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCUNW,,2006-07,DHS,1821,,,
PAK,102687,Number of children under 5 with fever for whom advice of treatment was sought (unweighted),2000,0,PK,Pakistan,2006,PK2006DHS,ML_FEVA_C_UNW,125036210,U,1000,0,Total,Total,0,,1,1,MLFEVACUNW,,2006-07,DHS,,,,
PAK,199458,Antenatal care provider: Doctor,68.1,1,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_DOC,83363010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWDOC,,2012-13,DHS,5772,5686,,
PAK,471588,Antenatal care provider: Doctor,66.8,1,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_DOC,83363010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWDOC,,2012-13,DHS,7446,7461,,
PAK,199469,Antenatal care provider: Nurse/midwife,6.8,1,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_NRS,83363020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNRS,,2012-13,DHS,5772,5686,,
PAK,471593,Antenatal care provider: Nurse/midwife,6.2,1,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_NRS,83363020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWNRS,,2012-13,DHS,7446,7461,,
PAK,199461,Antenatal care provider: Community health worker,0,1,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_CHW,83363040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWCHW,,2012-13,DHS,5772,5686,,
PAK,471591,Antenatal care provider: Community health worker,0,1,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_CHW,83363040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWCHW,,2012-13,DHS,7446,7461,,
PAK,199462,Antenatal care provider: Traditional birth attendant,2,1,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_TBA,83363070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWTBA,,2012-13,DHS,5772,5686,,
PAK,471592,Antenatal care provider: Traditional birth attendant,2.2,1,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_TBA,83363070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWTBA,,2012-13,DHS,7446,7461,,
PAK,199459,Antenatal care provider: Other,0.4,1,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_OTH,83363080,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWOTH,,2012-13,DHS,5772,5686,,
PAK,471589,Antenatal care provider: Other,0.4,1,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_OTH,83363080,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWOTH,,2012-13,DHS,7446,7461,,
PAK,199470,Antenatal care provider: Missing ,0.1,1,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_MIS,83363090,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWMIS,,2012-13,DHS,5772,5686,,
PAK,471594,Antenatal care provider: Missing ,0.1,1,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_MIS,83363090,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWMIS,,2012-13,DHS,7446,7461,,
PAK,199460,No antenatal care,22.5,1,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_NON,83363100,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNON,,2012-13,DHS,5772,5686,,
PAK,471590,No antenatal care,24.3,1,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_NON,83363100,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWNON,,2012-13,DHS,7446,7461,,
PAK,199471,Antenatal care: Total,100,1,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_TOT,83363110,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWTOT,,2012-13,DHS,5772,5686,,
PAK,471595,Antenatal care: Total,100,1,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_TOT,83363110,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWTOT,,2012-13,DHS,7446,7461,,
PAK,199457,Antenatal care from a skilled provider,74.9,1,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWSKP,,2012-13,DHS,5772,5686,,
PAK,471587,Antenatal care from a skilled provider,73.1,1,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWSKP,,2012-13,DHS,7446,7461,,
PAK,199456,Number of women with a live birth in the last five (or three) years,5772,0,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_NUM,83363130,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNUM,,2012-13,DHS,,5686,,
PAK,487989,Number of women with a live birth in the last five (or three) years,7446,0,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_NUM,83363130,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWNUM,,2012-13,DHS,,7461,,
PAK,199476,Number of women with a live birth in the last five (or three) years (unweighted),5686,0,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_UNW,83363140,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWUNW,,2012-13,DHS,5772,,,
PAK,307988,Number of women with a live birth in the last five (or three) years (unweighted),7461,0,PK,Pakistan,2012,PK2012DHS,RH_ANCP_W_UNW,83363140,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHANCPWUNW,,2012-13,DHS,7446,,,
PAK,253352,Place of delivery: Public sector,15.7,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_PUB,83566010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCPUB,,2012-13,DHS,7038,6849,,
PAK,199138,Place of delivery: Public sector,14.6,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_PUB,83566010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCPUB,,2012-13,DHS,11977,11763,,
PAK,253355,Place of delivery: Private sector,37,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_PRV,83566020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCPRV,,2012-13,DHS,7038,6849,,
PAK,199140,Place of delivery: Private sector,33.6,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_PRV,83566020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCPRV,,2012-13,DHS,11977,11763,,
PAK,253356,Place of delivery: At home,47.2,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_HOM,83566030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCHOM,,2012-13,DHS,7038,6849,,
PAK,199143,Place of delivery: At home,51.6,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_HOM,83566030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCHOM,,2012-13,DHS,11977,11763,,
PAK,253357,Place of delivery: Other,0,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_OTH,83566040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCOTH,,2012-13,DHS,7038,6849,,
PAK,199144,Place of delivery: Other,0.1,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_OTH,83566040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCOTH,,2012-13,DHS,11977,11763,,
PAK,253358,Place of delivery: don't know or missing,0.1,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_DKM,83566050,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCDKM,,2012-13,DHS,7038,6849,,
PAK,199145,Place of delivery: don't know or missing,0.1,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_DKM,83566050,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCDKM,,2012-13,DHS,11977,11763,,
PAK,253353,Place of delivery: Total,100,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_TOT,83566060,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCTOT,,2012-13,DHS,7038,6849,,
PAK,199139,Place of delivery: Total,100,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_TOT,83566060,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCTOT,,2012-13,DHS,11977,11763,,
PAK,253354,Place of delivery: Health facility,52.7,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCDHF,,2012-13,DHS,7038,6849,,
PAK,199137,Place of delivery: Health facility,48.2,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCDHF,,2012-13,DHS,11977,11763,,
PAK,199514,Number of live births in the last five (or three) years,7038,0,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_NUM,83566080,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCNUM,,2012-13,DHS,,6849,,
PAK,199146,Number of live births in the last five (or three) years,11977,0,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_NUM,83566080,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCNUM,,2012-13,DHS,,11763,,
PAK,253359,Number of live births in the last five (or three) years (unweighted),6849,0,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_UNW,83566090,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCUNW,,2012-13,DHS,7038,,,
PAK,199136,Number of live births in the last five (or three) years (unweighted),11763,0,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_UNW,83566090,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELPCUNW,,2012-13,DHS,11977,,,
PAK,199518,Assistance during delivery: Doctor,45.6,1,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_DOC,83606010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACDOC,,2012-13,DHS,7038,6849,,
PAK,299958,Assistance during delivery: Doctor,41.9,1,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_DOC,83606010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACDOC,,2012-13,DHS,11977,11763,,
PAK,199521,Assistance during delivery: Nurse/midwife,10.7,1,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_NRS,83606020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNRS,,2012-13,DHS,7038,6849,,
PAK,299964,Assistance during delivery: Nurse/midwife,10.2,1,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_NRS,83606020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACNRS,,2012-13,DHS,11977,11763,,
PAK,199519,Assistance during delivery: Traditional birth attendant,37.4,1,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACTBA,,2012-13,DHS,7038,6849,,
PAK,299959,Assistance during delivery: Traditional birth attendant,41.2,1,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACTBA,,2012-13,DHS,11977,11763,,
PAK,199516,Assistance during delivery: Relative or other,5.7,1,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_REL,83606070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACREL,,2012-13,DHS,7038,6849,,
PAK,299955,Assistance during delivery: Relative or other,6.1,1,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_REL,83606070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACREL,,2012-13,DHS,11977,11763,,
PAK,199520,Assistance during delivery: No one,0.2,1,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_NON,83606080,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNON,,2012-13,DHS,7038,6849,,
PAK,299960,Assistance during delivery: No one,0.2,1,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_NON,83606080,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACNON,,2012-13,DHS,11977,11763,,
PAK,199517,Assistance during delivery: don't know or missing,0.4,1,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_DKM,83606090,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACDKM,,2012-13,DHS,7038,6849,,
PAK,299956,Assistance during delivery: don't know or missing,0.4,1,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_DKM,83606090,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACDKM,,2012-13,DHS,11977,11763,,
PAK,199515,Assistance during delivery: Total,100,1,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_TOT,83606100,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACTOT,,2012-13,DHS,7038,6849,,
PAK,299961,Assistance during delivery: Total,100,1,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_TOT,83606100,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACTOT,,2012-13,DHS,11977,11763,,
PAK,199523,Assistance during delivery from a skilled provider,56.3,1,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACSKP,,2012-13,DHS,7038,6849,,
PAK,299962,Assistance during delivery from a skilled provider,52.1,1,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACSKP,,2012-13,DHS,11977,11763,,
PAK,199524,Delivery by cesarean section,15.9,1,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACCSC,,2012-13,DHS,7038,6849,,
PAK,299963,Delivery by cesarean section,14.1,1,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACCSC,,2012-13,DHS,11977,11763,,
PAK,199522,Number of live births in the last five (or three) years,7038,0,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_NUM,83606130,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNUM,,2012-13,DHS,,6849,,
PAK,199142,Number of live births in the last five (or three) years,11977,0,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_NUM,83606130,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACNUM,,2012-13,DHS,,11763,,
PAK,199525,Number of live births in the last five (or three) years (unweighted),6849,0,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACUNW,,2012-13,DHS,7038,,,
PAK,299957,Number of live births in the last five (or three) years (unweighted),11763,0,PK,Pakistan,2012,PK2012DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,RHDELACUNW,,2012-13,DHS,11977,,,
PAK,253726,Provider of mothers' first postnatal checkup: Doctor/nurse/midwife,47.8,1,PK,Pakistan,2012,PK2012DHS,RH_PCMP_W_DOC,83663010,I,1000,0,Total,Total,0,,1,1,RHPCMPWDOC,,2012-13,DHS,4246,4155,,
PAK,253728,Provider of mothers' first postnatal checkup: Community health worker,0,1,PK,Pakistan,2012,PK2012DHS,RH_PCMP_W_CHW,83663030,I,1000,0,Total,Total,0,,1,1,RHPCMPWCHW,,2012-13,DHS,4246,4155,,
PAK,253729,Provider of mothers' first postnatal checkup: Traditional birth attendant,12.2,1,PK,Pakistan,2012,PK2012DHS,RH_PCMP_W_TBA,83663050,I,1000,0,Total,Total,0,,1,1,RHPCMPWTBA,,2012-13,DHS,4246,4155,,
PAK,253725,No postnatal checkup for mother within first two days of birth,39.9,1,PK,Pakistan,2012,PK2012DHS,RH_PCMP_W_NON,83663070,I,1000,0,Total,Total,0,,1,1,RHPCMPWNON,,2012-13,DHS,4246,4155,,
PAK,253727,Provider of mothers' first postnatal checkup: Total,100,1,PK,Pakistan,2012,PK2012DHS,RH_PCMP_W_TOT,83663080,T,1000,0,Total,Total,0,,1,1,RHPCMPWTOT,,2012-13,DHS,4246,4155,,
PAK,199586,Number of mothers,4246,0,PK,Pakistan,2012,PK2012DHS,RH_PCMP_W_NUM,83663090,D,1000,0,Total,Total,0,,1,1,RHPCMPWNUM,,2012-13,DHS,,4155,,
PAK,253735,Number of mothers (unweighted),4155,0,PK,Pakistan,2012,PK2012DHS,RH_PCMP_W_UNW,83663100,U,1000,0,Total,Total,0,,1,1,RHPCMPWUNW,,2012-13,DHS,4246,,,
PAK,294489,Provider of newborns' first postnatal checkup: Doctor/nurse/midwife,34.3,1,PK,Pakistan,2012,PK2012DHS,RH_PCCP_C_DOC,83736010,I,1000,0,Total,Total,0,,1,1,RHPCCPCDOC,,2012-13,DHS,4246,4155,,
PAK,294488,Provider of newborns' first postnatal checkup: Traditional birth attendant,8.3,1,PK,Pakistan,2012,PK2012DHS,RH_PCCP_C_TBA,83736050,I,1000,0,Total,Total,0,,1,1,RHPCCPCTBA,,2012-13,DHS,4246,4155,,
PAK,294486,No postnatal checkup for newborn within first two days of birth,57.4,1,PK,Pakistan,2012,PK2012DHS,RH_PCCP_C_NON,83736070,I,1000,0,Total,Total,0,,1,1,RHPCCPCNON,,2012-13,DHS,4246,4155,,
PAK,294487,Provider of newborns' first postnatal checkup: Total,100,1,PK,Pakistan,2012,PK2012DHS,RH_PCCP_C_TOT,83736080,T,1000,0,Total,Total,0,,1,1,RHPCCPCTOT,,2012-13,DHS,4246,4155,,
PAK,199589,Number of newborns,4246,0,PK,Pakistan,2012,PK2012DHS,RH_PCCP_C_NUM,83736090,D,1000,0,Total,Total,0,,1,1,RHPCCPCNUM,,2012-13,DHS,,4155,,
PAK,294485,Number of newborns (unweighted),4155,0,PK,Pakistan,2012,PK2012DHS,RH_PCCP_C_UNW,83736100,U,1000,0,Total,Total,0,,1,1,RHPCCPCUNW,,2012-13,DHS,4246,,,
PAK,445789,Children with symptoms of ARI,18,1,PK,Pakistan,2012,PK2012DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCARI,,2012-13,DHS,6538,6415,,
PAK,218534,Children with symptoms of ARI,15.9,1,PK,Pakistan,2012,PK2012DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCARI,,2012-13,DHS,11040,10935,,
PAK,462179,Number of children born in the last five (or three) years,6538,0,PK,Pakistan,2012,PK2012DHS,CH_ARIS_C_NUM,93966020,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCNUM,,2012-13,DHS,,6415,,
PAK,17259,Number of children born in the last five (or three) years,11040,0,PK,Pakistan,2012,PK2012DHS,CH_ARIS_C_NUM,93966020,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCNUM,,2012-13,DHS,,10935,,
PAK,321277,Number of children born in the last five (or three) years (unweighted),6415,0,PK,Pakistan,2012,PK2012DHS,CH_ARIS_C_UNW,93966030,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCUNW,,2012-13,DHS,6538,,,
PAK,218533,Number of children born in the last five (or three) years (unweighted),10935,0,PK,Pakistan,2012,PK2012DHS,CH_ARIS_C_UNW,93966030,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCUNW,,2012-13,DHS,11040,,,
PAK,376752,Children with symptoms of ARI taken to a health facility,65.3,1,PK,Pakistan,2012,PK2012DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCADV,,2012-13,DHS,1174,1070,,
PAK,437547,Children with symptoms of ARI taken to a health facility,64.4,1,PK,Pakistan,2012,PK2012DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCADV,,2012-13,DHS,1751,1610,,
PAK,376751,Children with symptoms of ARI who received antibiotics,42.3,1,PK,Pakistan,2012,PK2012DHS,CH_ARIS_C_ABI,93966050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCABI,,2012-13,DHS,1174,1070,,
PAK,437548,Children with symptoms of ARI who received antibiotics,41.5,1,PK,Pakistan,2012,PK2012DHS,CH_ARIS_C_ABI,93966050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCABI,,2012-13,DHS,1751,1610,,
PAK,387648,Number of children with symptoms of ARI born in the last five (or three) years,1174,0,PK,Pakistan,2012,PK2012DHS,CH_ARIS_C_NM2,93966060,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCNM2,,2012-13,DHS,,1070,,
PAK,437549,Number of children with symptoms of ARI born in the last five (or three) years,1751,0,PK,Pakistan,2012,PK2012DHS,CH_ARIS_C_NM2,93966060,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCNM2,,2012-13,DHS,,1610,,
PAK,249874,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),1070,0,PK,Pakistan,2012,PK2012DHS,CH_ARIS_C_UN2,93966070,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCUN2,,2012-13,DHS,1174,,,
PAK,17262,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),1610,0,PK,Pakistan,2012,PK2012DHS,CH_ARIS_C_UN2,93966070,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCUN2,,2012-13,DHS,1751,,,
PAK,17103,Advice or treatment for fever sought from a health facility or provider,65.4,1,PK,Pakistan,2012,PK2012DHS,CH_FEVT_C_ADV,94036010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCADV,,2012-13,DHS,2757,2577,,
PAK,496978,Advice or treatment for fever sought from a health facility or provider,64.8,1,PK,Pakistan,2012,PK2012DHS,CH_FEVT_C_ADV,94036010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCADV,,2012-13,DHS,4153,3930,,
PAK,17102,Child took antimalarial drugs for fever,4,1,PK,Pakistan,2012,PK2012DHS,CH_FEVT_C_AML,94036020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCAML,,2012-13,DHS,2757,2577,,
PAK,496979,Child took antimalarial drugs for fever,3.4,1,PK,Pakistan,2012,PK2012DHS,CH_FEVT_C_AML,94036020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCAML,,2012-13,DHS,4153,3930,,
PAK,17085,Child took antibiotic drugs for fever,39.6,1,PK,Pakistan,2012,PK2012DHS,CH_FEVT_C_ABI,94036030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCABI,,2012-13,DHS,2757,2577,,
PAK,496977,Child took antibiotic drugs for fever,39.9,1,PK,Pakistan,2012,PK2012DHS,CH_FEVT_C_ABI,94036030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCABI,,2012-13,DHS,4153,3930,,
PAK,17084,Number of children with fever in the last two weeks,2757,0,PK,Pakistan,2012,PK2012DHS,CH_FEVT_C_NUM,94036040,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCNUM,,2012-13,DHS,,2577,,
PAK,509818,Number of children with fever in the last two weeks,4153,0,PK,Pakistan,2012,PK2012DHS,CH_FEVT_C_NUM,94036040,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCNUM,,2012-13,DHS,,3930,,
PAK,17083,Number of children with fever in the last two weeks (unweighted),2577,0,PK,Pakistan,2012,PK2012DHS,CH_FEVT_C_UNW,94036050,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCUNW,,2012-13,DHS,2757,,,
PAK,307029,Number of children with fever in the last two weeks (unweighted),3930,0,PK,Pakistan,2012,PK2012DHS,CH_FEVT_C_UNW,94036050,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCUNW,,2012-13,DHS,4153,,,
PAK,17087,Treatment of diarrhea: Taken to a health facility,63.7,1,PK,Pakistan,2012,PK2012DHS,CH_DIAT_C_ADV,94106010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCADV,,2012-13,DHS,1844,1698,,
PAK,445633,Treatment of diarrhea: Taken to a health facility,61,1,PK,Pakistan,2012,PK2012DHS,CH_DIAT_C_ADV,94106010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCADV,,2012-13,DHS,2482,2298,,
PAK,17089,Treatment of diarrhea: Oral rehydration solution (ORS),39.2,1,PK,Pakistan,2012,PK2012DHS,CH_DIAT_C_ORS,94106020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORS,,2012-13,DHS,1844,1698,,
