ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh
PAK,Islamabad (ICT),2831257,Under-five mortality rate,43,0,PK,Pakistan,2012,PK2012DHS,CM_ECMR_C_U5M,63206050,I,440007,1440007,Region,Islamabad (ICT),14003,Ten years preceding the survey,0,1,CMECMRCU5M,PKDHS2012440007,2012-13,DHS,,,32,55
PAK,Punjab excluding Islamabad (ICT),1474830,Place of delivery: Health facility,53.8,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_DHF,83566070,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),14000,Three years preceding the survey,0,0,RHDELPCDHF,PKDHS2012440002,2012-13,DHS,4019,1923,,
PAK,Punjab excluding Islamabad (ICT),258453,Place of delivery: Health facility,48.5,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_DHF,83566070,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),14001,Five years preceding the survey,0,1,RHDELPCDHF,PKDHS2012440002,2012-13,DHS,6859,3266,,
PAK,Sindh,258400,Place of delivery: Health facility,62.2,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_DHF,83566070,I,440003,1440003,Region,Sindh,14000,Three years preceding the survey,0,0,RHDELPCDHF,PKDHS2012440003,2012-13,DHS,1629,1496,,
PAK,Sindh,2701896,Place of delivery: Health facility,58.6,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_DHF,83566070,I,440003,1440003,Region,Sindh,14001,Five years preceding the survey,0,1,RHDELPCDHF,PKDHS2012440003,2012-13,DHS,2740,2523,,
PAK,Khyber Pakhtunkhwa,898710,Place of delivery: Health facility,43.5,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_DHF,83566070,I,440004,1440004,Region,Khyber Pakhtunkhwa,14000,Three years preceding the survey,0,0,RHDELPCDHF,PKDHS2012440004,2012-13,DHS,987,1341,,
PAK,Khyber Pakhtunkhwa,263297,Place of delivery: Health facility,40.5,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_DHF,83566070,I,440004,1440004,Region,Khyber Pakhtunkhwa,14001,Five years preceding the survey,0,1,RHDELPCDHF,PKDHS2012440004,2012-13,DHS,1654,2270,,
PAK,Balochistan,613791,Place of delivery: Health facility,16.6,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_DHF,83566070,I,440005,1440005,Region,Balochistan,14000,Three years preceding the survey,0,0,RHDELPCDHF,PKDHS2012440005,2012-13,DHS,325,1032,,
PAK,Balochistan,770696,Place of delivery: Health facility,15.8,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_DHF,83566070,I,440005,1440005,Region,Balochistan,14001,Five years preceding the survey,0,1,RHDELPCDHF,PKDHS2012440005,2012-13,DHS,590,1902,,
PAK,Gilgit Baltistan,1360755,Place of delivery: Health facility,48.4,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_DHF,83566070,I,440006,1440006,Region,Gilgit Baltistan,14000,Three years preceding the survey,0,0,RHDELPCDHF,PKDHS2012440006,2012-13,DHS,50,633,,
PAK,Gilgit Baltistan,262745,Place of delivery: Health facility,42.6,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_DHF,83566070,I,440006,1440006,Region,Gilgit Baltistan,14001,Five years preceding the survey,0,1,RHDELPCDHF,PKDHS2012440006,2012-13,DHS,87,1093,,
PAK,Islamabad (ICT),2452725,Place of delivery: Health facility,88,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_DHF,83566070,I,440007,1440007,Region,Islamabad (ICT),14000,Three years preceding the survey,0,0,RHDELPCDHF,PKDHS2012440007,2012-13,DHS,28,424,,
PAK,Islamabad (ICT),2082681,Place of delivery: Health facility,86.4,1,PK,Pakistan,2012,PK2012DHS,RH_DELP_C_DHF,83566070,I,440007,1440007,Region,Islamabad (ICT),14001,Five years preceding the survey,0,1,RHDELPCDHF,PKDHS2012440007,2012-13,DHS,47,709,,
PAK,Punjab excluding Islamabad (ICT),1388639,Received all 8 basic vaccinations,65.6,1,PK,Pakistan,2012,PK2012DHS,CH_VACC_C_BAS,93906230,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),0,,0,1,CHVACCCBAS,PKDHS2012440002,2012-13,DHS,1215,593,,
PAK,Sindh,1794120,Received all 8 basic vaccinations,29.1,1,PK,Pakistan,2012,PK2012DHS,CH_VACC_C_BAS,93906230,I,440003,1440003,Region,Sindh,0,,0,1,CHVACCCBAS,PKDHS2012440003,2012-13,DHS,437,417,,
PAK,Khyber Pakhtunkhwa,1088425,Received all 8 basic vaccinations,52.7,1,PK,Pakistan,2012,PK2012DHS,CH_VACC_C_BAS,93906230,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,CHVACCCBAS,PKDHS2012440004,2012-13,DHS,309,422,,
PAK,Balochistan,3046494,Received all 8 basic vaccinations,16.4,1,PK,Pakistan,2012,PK2012DHS,CH_VACC_C_BAS,93906230,I,440005,1440005,Region,Balochistan,0,,0,1,CHVACCCBAS,PKDHS2012440005,2012-13,DHS,88,274,,
PAK,Gilgit Baltistan,2538498,Received all 8 basic vaccinations,47,1,PK,Pakistan,2012,PK2012DHS,CH_VACC_C_BAS,93906230,I,440006,1440006,Region,Gilgit Baltistan,0,,0,1,CHVACCCBAS,PKDHS2012440006,2012-13,DHS,16,191,,
PAK,Islamabad (ICT),3045400,Received all 8 basic vaccinations,73.9,1,PK,Pakistan,2012,PK2012DHS,CH_VACC_C_BAS,93906230,I,440007,1440007,Region,Islamabad (ICT),0,,0,1,CHVACCCBAS,PKDHS2012440007,2012-13,DHS,9,142,,
PAK,Punjab excluding Islamabad (ICT),1715663,Treatment of diarrhea: Either ORS or RHF,40.5,1,PK,Pakistan,2012,PK2012DHS,CH_DIAT_C_ORT,94106040,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),14000,Three years preceding the survey,0,0,CHDIATCORT,PKDHS2012440002,2012-13,DHS,1037,495,,
PAK,Punjab excluding Islamabad (ICT),545038,Treatment of diarrhea: Either ORS or RHF,40.2,1,PK,Pakistan,2012,PK2012DHS,CH_DIAT_C_ORT,94106040,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),14001,Five years preceding the survey,0,1,CHDIATCORT,PKDHS2012440002,2012-13,DHS,1381,659,,
PAK,Sindh,1561590,Treatment of diarrhea: Either ORS or RHF,46.6,1,PK,Pakistan,2012,PK2012DHS,CH_DIAT_C_ORT,94106040,I,440003,1440003,Region,Sindh,14000,Three years preceding the survey,0,0,CHDIATCORT,PKDHS2012440003,2012-13,DHS,439,409,,
PAK,Sindh,3045448,Treatment of diarrhea: Either ORS or RHF,47.5,1,PK,Pakistan,2012,PK2012DHS,CH_DIAT_C_ORT,94106040,I,440003,1440003,Region,Sindh,14001,Five years preceding the survey,0,1,CHDIATCORT,PKDHS2012440003,2012-13,DHS,579,532,,
PAK,Khyber Pakhtunkhwa,1719290,Treatment of diarrhea: Either ORS or RHF,40.4,1,PK,Pakistan,2012,PK2012DHS,CH_DIAT_C_ORT,94106040,I,440004,1440004,Region,Khyber Pakhtunkhwa,14000,Three years preceding the survey,0,0,CHDIATCORT,PKDHS2012440004,2012-13,DHS,303,397,,
PAK,Khyber Pakhtunkhwa,2647341,Treatment of diarrhea: Either ORS or RHF,37.6,1,PK,Pakistan,2012,PK2012DHS,CH_DIAT_C_ORT,94106040,I,440004,1440004,Region,Khyber Pakhtunkhwa,14001,Five years preceding the survey,0,1,CHDIATCORT,PKDHS2012440004,2012-13,DHS,435,570,,
PAK,Balochistan,1799412,Treatment of diarrhea: Either ORS or RHF,43.3,1,PK,Pakistan,2012,PK2012DHS,CH_DIAT_C_ORT,94106040,I,440005,1440005,Region,Balochistan,14000,Three years preceding the survey,0,0,CHDIATCORT,PKDHS2012440005,2012-13,DHS,47,149,,
PAK,Balochistan,3049019,Treatment of diarrhea: Either ORS or RHF,43,1,PK,Pakistan,2012,PK2012DHS,CH_DIAT_C_ORT,94106040,I,440005,1440005,Region,Balochistan,14001,Five years preceding the survey,0,1,CHDIATCORT,PKDHS2012440005,2012-13,DHS,65,209,,
PAK,Gilgit Baltistan,1037520,Treatment of diarrhea: Either ORS or RHF,80.2,1,PK,Pakistan,2012,PK2012DHS,CH_DIAT_C_ORT,94106040,I,440006,1440006,Region,Gilgit Baltistan,14000,Three years preceding the survey,0,0,CHDIATCORT,PKDHS2012440006,2012-13,DHS,9,132,,
PAK,Gilgit Baltistan,823343,Treatment of diarrhea: Either ORS or RHF,75.8,1,PK,Pakistan,2012,PK2012DHS,CH_DIAT_C_ORT,94106040,I,440006,1440006,Region,Gilgit Baltistan,14001,Five years preceding the survey,0,1,CHDIATCORT,PKDHS2012440006,2012-13,DHS,14,183,,
PAK,Islamabad (ICT),3045434,Treatment of diarrhea: Either ORS or RHF,67.5,1,PK,Pakistan,2012,PK2012DHS,CH_DIAT_C_ORT,94106040,I,440007,1440007,Region,Islamabad (ICT),14000,Three years preceding the survey,0,0,CHDIATCORT,PKDHS2012440007,2012-13,DHS,7,116,,
PAK,Islamabad (ICT),3046540,Treatment of diarrhea: Either ORS or RHF,62.3,1,PK,Pakistan,2012,PK2012DHS,CH_DIAT_C_ORT,94106040,I,440007,1440007,Region,Islamabad (ICT),14001,Five years preceding the survey,0,1,CHDIATCORT,PKDHS2012440007,2012-13,DHS,9,145,,
PAK,Punjab excluding Islamabad (ICT),3608934,Children stunted,39.8,1,PK,Pakistan,2012,PK2012DHS,CN_NUTS_C_HA2,104236020,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),0,,0,1,CNNUTSCHA2,PKDHS2012440002,2012-13,DHS,2155,1044,,
PAK,Sindh,3607376,Children stunted,56.7,1,PK,Pakistan,2012,PK2012DHS,CN_NUTS_C_HA2,104236020,I,440003,1440003,Region,Sindh,0,,0,1,CNNUTSCHA2,PKDHS2012440003,2012-13,DHS,799,723,,
PAK,Khyber Pakhtunkhwa,2254951,Children stunted,41.9,1,PK,Pakistan,2012,PK2012DHS,CN_NUTS_C_HA2,104236020,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,CNNUTSCHA2,PKDHS2012440004,2012-13,DHS,392,550,,
PAK,Balochistan,1049887,Children stunted,81.9,1,PK,Pakistan,2012,PK2012DHS,CN_NUTS_C_HA2,104236020,I,440005,1440005,Region,Balochistan,0,,0,1,CNNUTSCHA2,PKDHS2012440005,2012-13,DHS,81,294,,
PAK,Gilgit Baltistan,2653496,Children stunted,35.6,1,PK,Pakistan,2012,PK2012DHS,CN_NUTS_C_HA2,104236020,I,440006,1440006,Region,Gilgit Baltistan,0,,0,1,CNNUTSCHA2,PKDHS2012440006,2012-13,DHS,25,307,,
PAK,Islamabad (ICT),3614155,Children stunted,22.2,1,PK,Pakistan,2012,PK2012DHS,CN_NUTS_C_HA2,104236020,I,440007,1440007,Region,Islamabad (ICT),0,,0,1,CNNUTSCHA2,PKDHS2012440007,2012-13,DHS,13,216,,
PAK,Punjab excluding Islamabad (ICT),3608939,Children wasted,9.5,1,PK,Pakistan,2012,PK2012DHS,CN_NUTS_C_WH2,104236050,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),0,,0,1,CNNUTSCWH2,PKDHS2012440002,2012-13,DHS,2155,1044,,
PAK,Sindh,3607393,Children wasted,13.6,1,PK,Pakistan,2012,PK2012DHS,CN_NUTS_C_WH2,104236050,I,440003,1440003,Region,Sindh,0,,0,1,CNNUTSCWH2,PKDHS2012440003,2012-13,DHS,799,723,,
PAK,Khyber Pakhtunkhwa,2254957,Children wasted,12,1,PK,Pakistan,2012,PK2012DHS,CN_NUTS_C_WH2,104236050,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,CNNUTSCWH2,PKDHS2012440004,2012-13,DHS,392,550,,
PAK,Balochistan,1049905,Children wasted,12.9,1,PK,Pakistan,2012,PK2012DHS,CN_NUTS_C_WH2,104236050,I,440005,1440005,Region,Balochistan,0,,0,1,CNNUTSCWH2,PKDHS2012440005,2012-13,DHS,81,294,,
PAK,Gilgit Baltistan,2653513,Children wasted,8.1,1,PK,Pakistan,2012,PK2012DHS,CN_NUTS_C_WH2,104236050,I,440006,1440006,Region,Gilgit Baltistan,0,,0,1,CNNUTSCWH2,PKDHS2012440006,2012-13,DHS,25,307,,
PAK,Islamabad (ICT),3614160,Children wasted,13.1,1,PK,Pakistan,2012,PK2012DHS,CN_NUTS_C_WH2,104236050,I,440007,1440007,Region,Islamabad (ICT),0,,0,1,CNNUTSCWH2,PKDHS2012440007,2012-13,DHS,13,216,,
PAK,Punjab excluding Islamabad (ICT),3608936,Children underweight,26.1,1,PK,Pakistan,2012,PK2012DHS,CN_NUTS_C_WA2,104236090,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),0,,0,1,CNNUTSCWA2,PKDHS2012440002,2012-13,DHS,2155,1044,,
PAK,Sindh,3607378,Children underweight,42.3,1,PK,Pakistan,2012,PK2012DHS,CN_NUTS_C_WA2,104236090,I,440003,1440003,Region,Sindh,0,,0,1,CNNUTSCWA2,PKDHS2012440003,2012-13,DHS,799,723,,
PAK,Khyber Pakhtunkhwa,2254953,Children underweight,26.1,1,PK,Pakistan,2012,PK2012DHS,CN_NUTS_C_WA2,104236090,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,CNNUTSCWA2,PKDHS2012440004,2012-13,DHS,392,550,,
PAK,Balochistan,1049897,Children underweight,37.3,1,PK,Pakistan,2012,PK2012DHS,CN_NUTS_C_WA2,104236090,I,440005,1440005,Region,Balochistan,0,,0,1,CNNUTSCWA2,PKDHS2012440005,2012-13,DHS,81,294,,
PAK,Gilgit Baltistan,2653498,Children underweight,12.6,1,PK,Pakistan,2012,PK2012DHS,CN_NUTS_C_WA2,104236090,I,440006,1440006,Region,Gilgit Baltistan,0,,0,1,CNNUTSCWA2,PKDHS2012440006,2012-13,DHS,25,307,,
PAK,Islamabad (ICT),3614157,Children underweight,14.4,1,PK,Pakistan,2012,PK2012DHS,CN_NUTS_C_WA2,104236090,I,440007,1440007,Region,Islamabad (ICT),0,,0,1,CNNUTSCWA2,PKDHS2012440007,2012-13,DHS,13,216,,
PAK,Punjab excluding Islamabad (ICT),3608983,Median duration of exclusive breastfeeding,0.7,1,PK,Pakistan,2012,PK2012DHS,CN_BFDR_C_MDE,104336020,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),0,,0,1,CNBFDRCMDE,PKDHS2012440002,2012-13,DHS,,,,
PAK,Sindh,3607440,Median duration of exclusive breastfeeding,1.3,1,PK,Pakistan,2012,PK2012DHS,CN_BFDR_C_MDE,104336020,I,440003,1440003,Region,Sindh,0,,0,1,CNBFDRCMDE,PKDHS2012440003,2012-13,DHS,,,,
PAK,Khyber Pakhtunkhwa,3614249,Median duration of exclusive breastfeeding,3.3,1,PK,Pakistan,2012,PK2012DHS,CN_BFDR_C_MDE,104336020,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,CNBFDRCMDE,PKDHS2012440004,2012-13,DHS,,,,
PAK,Balochistan,3611456,Median duration of exclusive breastfeeding,0.5,1,PK,Pakistan,2012,PK2012DHS,CN_BFDR_C_MDE,104336020,I,440005,1440005,Region,Balochistan,0,,0,1,CNBFDRCMDE,PKDHS2012440005,2012-13,DHS,,,,
PAK,Gilgit Baltistan,3607475,Median duration of exclusive breastfeeding,3.5,1,PK,Pakistan,2012,PK2012DHS,CN_BFDR_C_MDE,104336020,I,440006,1440006,Region,Gilgit Baltistan,0,,0,1,CNBFDRCMDE,PKDHS2012440006,2012-13,DHS,,,,
PAK,Islamabad (ICT),3614258,Median duration of exclusive breastfeeding,1.9,1,PK,Pakistan,2012,PK2012DHS,CN_BFDR_C_MDE,104336020,I,440007,1440007,Region,Islamabad (ICT),0,,0,1,CNBFDRCMDE,PKDHS2012440007,2012-13,DHS,,,,
PAK,Punjab excluding Islamabad (ICT),1950774,Women with secondary or higher education,29.5,1,PK,Pakistan,2012,PK2012DHS,ED_EDUC_W_SEH,211203100,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),0,,0,1,EDEDUCWSEH,PKDHS2012440002,2012-13,DHS,7790,3800,,
PAK,Sindh,2314984,Women with secondary or higher education,29.7,1,PK,Pakistan,2012,PK2012DHS,ED_EDUC_W_SEH,211203100,I,440003,1440003,Region,Sindh,0,,0,1,EDEDUCWSEH,PKDHS2012440003,2012-13,DHS,3133,2941,,
PAK,Khyber Pakhtunkhwa,1383613,Women with secondary or higher education,16.9,1,PK,Pakistan,2012,PK2012DHS,ED_EDUC_W_SEH,211203100,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,EDEDUCWSEH,PKDHS2012440004,2012-13,DHS,1908,2695,,
PAK,Balochistan,2584078,Women with secondary or higher education,9.4,1,PK,Pakistan,2012,PK2012DHS,ED_EDUC_W_SEH,211203100,I,440005,1440005,Region,Balochistan,0,,0,1,EDEDUCWSEH,PKDHS2012440005,2012-13,DHS,568,1953,,
PAK,Gilgit Baltistan,160047,Women with secondary or higher education,24.1,1,PK,Pakistan,2012,PK2012DHS,ED_EDUC_W_SEH,211203100,I,440006,1440006,Region,Gilgit Baltistan,0,,0,1,EDEDUCWSEH,PKDHS2012440006,2012-13,DHS,94,1216,,
PAK,Islamabad (ICT),1169156,Women with secondary or higher education,67.5,1,PK,Pakistan,2012,PK2012DHS,ED_EDUC_W_SEH,211203100,I,440007,1440007,Region,Islamabad (ICT),0,,0,1,EDEDUCWSEH,PKDHS2012440007,2012-13,DHS,64,953,,
PAK,Punjab excluding Islamabad (ICT),1272277,Women who are literate,50,1,PK,Pakistan,2012,PK2012DHS,ED_LITR_W_LIT,211233090,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),0,,0,1,EDLITRWLIT,PKDHS2012440002,2012-13,DHS,7790,3800,,
PAK,Sindh,930512,Women who are literate,42,1,PK,Pakistan,2012,PK2012DHS,ED_LITR_W_LIT,211233090,I,440003,1440003,Region,Sindh,0,,0,1,EDLITRWLIT,PKDHS2012440003,2012-13,DHS,3133,2941,,
PAK,Khyber Pakhtunkhwa,162101,Women who are literate,27.1,1,PK,Pakistan,2012,PK2012DHS,ED_LITR_W_LIT,211233090,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,EDLITRWLIT,PKDHS2012440004,2012-13,DHS,1908,2695,,
PAK,Balochistan,1978765,Women who are literate,15.8,1,PK,Pakistan,2012,PK2012DHS,ED_LITR_W_LIT,211233090,I,440005,1440005,Region,Balochistan,0,,0,1,EDLITRWLIT,PKDHS2012440005,2012-13,DHS,568,1953,,
PAK,Gilgit Baltistan,2275852,Women who are literate,36.4,1,PK,Pakistan,2012,PK2012DHS,ED_LITR_W_LIT,211233090,I,440006,1440006,Region,Gilgit Baltistan,0,,0,1,EDLITRWLIT,PKDHS2012440006,2012-13,DHS,94,1216,,
PAK,Islamabad (ICT),1080384,Women who are literate,81.9,1,PK,Pakistan,2012,PK2012DHS,ED_LITR_W_LIT,211233090,I,440007,1440007,Region,Islamabad (ICT),0,,0,1,EDLITRWLIT,PKDHS2012440007,2012-13,DHS,64,953,,
PAK,Punjab excluding Islamabad (ICT),3609195,Households with electricity,95,1,PK,Pakistan,2012,PK2012DHS,HC_ELEC_H_ELC,240301010,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),0,,0,1,HCELECHELC,PKDHS2012440002,2012-13,DHS,7614,3784,,
PAK,Sindh,3615927,Households with electricity,90.5,1,PK,Pakistan,2012,PK2012DHS,HC_ELEC_H_ELC,240301010,I,440003,1440003,Region,Sindh,0,,0,1,HCELECHELC,PKDHS2012440003,2012-13,DHS,3004,2846,,
PAK,Khyber Pakhtunkhwa,1981393,Households with electricity,97.3,1,PK,Pakistan,2012,PK2012DHS,HC_ELEC_H_ELC,240301010,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,HCELECHELC,PKDHS2012440004,2012-13,DHS,1711,2398,,
PAK,Balochistan,2416645,Households with electricity,75.5,1,PK,Pakistan,2012,PK2012DHS,HC_ELEC_H_ELC,240301010,I,440005,1440005,Region,Balochistan,0,,0,1,HCELECHELC,PKDHS2012440005,2012-13,DHS,450,1569,,
PAK,Gilgit Baltistan,760809,Households with electricity,95.3,1,PK,Pakistan,2012,PK2012DHS,HC_ELEC_H_ELC,240301010,I,440006,1440006,Region,Gilgit Baltistan,0,,0,1,HCELECHELC,PKDHS2012440006,2012-13,DHS,91,1173,,
PAK,Islamabad (ICT),2659695,Households with electricity,98.6,1,PK,Pakistan,2012,PK2012DHS,HC_ELEC_H_ELC,240301010,I,440007,1440007,Region,Islamabad (ICT),0,,0,1,HCELECHELC,PKDHS2012440007,2012-13,DHS,72,1173,,
PAK,Punjab excluding Islamabad (ICT),2902918,Total fertility rate 15-49,3.4,1,PK,Pakistan,2017,PK2017DHS,FE_FRTR_W_TFR,11763080,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),0,,0,1,FEFRTRWTFR,PKDHS2017440002,2017-18,DHS,,,,
PAK,Sindh,2901208,Total fertility rate 15-49,3.6,1,PK,Pakistan,2017,PK2017DHS,FE_FRTR_W_TFR,11763080,I,440003,1440003,Region,Sindh,0,,0,1,FEFRTRWTFR,PKDHS2017440003,2017-18,DHS,,,,
PAK,Khyber Pakhtunkhwa,2892891,Total fertility rate 15-49,4,1,PK,Pakistan,2017,PK2017DHS,FE_FRTR_W_TFR,11763080,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,FEFRTRWTFR,PKDHS2017440004,2017-18,DHS,,,,
PAK,Balochistan,2903030,Total fertility rate 15-49,4,1,PK,Pakistan,2017,PK2017DHS,FE_FRTR_W_TFR,11763080,I,440005,1440005,Region,Balochistan,0,,0,1,FEFRTRWTFR,PKDHS2017440005,2017-18,DHS,,,,
PAK,Gilgit Baltistan,2901190,Total fertility rate 15-49,4.7,1,PK,Pakistan,2017,PK2017DHS,FE_FRTR_W_TFR,11763080,I,440006,1440006,Region,Gilgit Baltistan,0,,0,1,FEFRTRWTFR,PKDHS2017440006,2017-18,DHS,,,,
PAK,Islamabad (ICT),1371922,Total fertility rate 15-49,3,1,PK,Pakistan,2017,PK2017DHS,FE_FRTR_W_TFR,11763080,I,440007,1440007,Region,Islamabad (ICT),0,,0,1,FEFRTRWTFR,PKDHS2017440007,2017-18,DHS,,,,
PAK,"Azad, Jammu and Kashmir",2903013,Total fertility rate 15-49,3.5,1,PK,Pakistan,2017,PK2017DHS,FE_FRTR_W_TFR,11763080,I,440008,1440008,Region,"Azad, Jammu and Kashmir",0,,0,1,FEFRTRWTFR,PKDHS2017440008,2017-18,DHS,,,,
PAK,Federally Administered Tribal Areas,2901260,Total fertility rate 15-49,4.8,1,PK,Pakistan,2017,PK2017DHS,FE_FRTR_W_TFR,11763080,I,440009,1440009,Region,Federally Administered Tribal Areas,0,,0,1,FEFRTRWTFR,PKDHS2017440009,2017-18,DHS,,,,
PAK,Punjab excluding Islamabad (ICT),1107409,Married women currently using any method of contraception,38.3,1,PK,Pakistan,2017,PK2017DHS,FP_CUSM_W_ANY,32633010,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),0,,0,1,FPCUSMWANY,PKDHS2017440002,2017-18,DHS,6277,3217,,
PAK,Sindh,3779811,Married women currently using any method of contraception,30.9,1,PK,Pakistan,2017,PK2017DHS,FP_CUSM_W_ANY,32633010,I,440003,1440003,Region,Sindh,0,,0,1,FPCUSMWANY,PKDHS2017440003,2017-18,DHS,2750,2641,,
PAK,Khyber Pakhtunkhwa,2699145,Married women currently using any method of contraception,30.9,1,PK,Pakistan,2017,PK2017DHS,FP_CUSM_W_ANY,32633010,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,FPCUSMWANY,PKDHS2017440004,2017-18,DHS,1846,2312,,
PAK,Balochistan,3777248,Married women currently using any method of contraception,19.8,1,PK,Pakistan,2017,PK2017DHS,FP_CUSM_W_ANY,32633010,I,440005,1440005,Region,Balochistan,0,,0,1,FPCUSMWANY,PKDHS2017440005,2017-18,DHS,627,1676,,
PAK,Gilgit Baltistan,768916,Married women currently using any method of contraception,39,1,PK,Pakistan,2017,PK2017DHS,FP_CUSM_W_ANY,32633010,I,440006,1440006,Region,Gilgit Baltistan,0,,0,1,FPCUSMWANY,PKDHS2017440006,2017-18,DHS,958,957,,
PAK,Islamabad (ICT),3778643,Married women currently using any method of contraception,45.7,1,PK,Pakistan,2017,PK2017DHS,FP_CUSM_W_ANY,32633010,I,440007,1440007,Region,Islamabad (ICT),0,,0,1,FPCUSMWANY,PKDHS2017440007,2017-18,DHS,103,1072,,
PAK,"Azad, Jammu and Kashmir",2087002,Married women currently using any method of contraception,27.6,1,PK,Pakistan,2017,PK2017DHS,FP_CUSM_W_ANY,32633010,I,440008,1440008,Region,"Azad, Jammu and Kashmir",0,,0,1,FPCUSMWANY,PKDHS2017440008,2017-18,DHS,1648,1643,,
PAK,Federally Administered Tribal Areas,2215375,Married women currently using any method of contraception,21.8,1,PK,Pakistan,2017,PK2017DHS,FP_CUSM_W_ANY,32633010,I,440009,1440009,Region,Federally Administered Tribal Areas,0,,0,1,FPCUSMWANY,PKDHS2017440009,2017-18,DHS,229,984,,
PAK,Punjab excluding Islamabad (ICT),1107410,Married women currently using any modern method of contraception,27.2,1,PK,Pakistan,2017,PK2017DHS,FP_CUSM_W_MOD,32633020,I,440002,1440002,Region,Punjab excluding Islamabad (ICT),0,,0,1,FPCUSMWMOD,PKDHS2017440002,2017-18,DHS,6277,3217,,
PAK,Sindh,3779812,Married women currently using any modern method of contraception,24.4,1,PK,Pakistan,2017,PK2017DHS,FP_CUSM_W_MOD,32633020,I,440003,1440003,Region,Sindh,0,,0,1,FPCUSMWMOD,PKDHS2017440003,2017-18,DHS,2750,2641,,
PAK,Khyber Pakhtunkhwa,2699146,Married women currently using any modern method of contraception,23.2,1,PK,Pakistan,2017,PK2017DHS,FP_CUSM_W_MOD,32633020,I,440004,1440004,Region,Khyber Pakhtunkhwa,0,,0,1,FPCUSMWMOD,PKDHS2017440004,2017-18,DHS,1846,2312,,
PAK,Balochistan,3777250,Married women currently using any modern method of contraception,14,1,PK,Pakistan,2017,PK2017DHS,FP_CUSM_W_MOD,32633020,I,440005,1440005,Region,Balochistan,0,,0,1,FPCUSMWMOD,PKDHS2017440005,2017-18,DHS,627,1676,,
PAK,Gilgit Baltistan,768917,Married women currently using any modern method of contraception,30.2,1,PK,Pakistan,2017,PK2017DHS,FP_CUSM_W_MOD,32633020,I,440006,1440006,Region,Gilgit Baltistan,0,,0,1,FPCUSMWMOD,PKDHS2017440006,2017-18,DHS,958,957,,
PAK,Islamabad (ICT),3778644,Married women currently using any modern method of contraception,34.7,1,PK,Pakistan,2017,PK2017DHS,FP_CUSM_W_MOD,32633020,I,440007,1440007,Region,Islamabad (ICT),0,,0,1,FPCUSMWMOD,PKDHS2017440007,2017-18,DHS,103,1072,,
PAK,"Azad, Jammu and Kashmir",2087003,Married women currently using any modern method of contraception,19.1,1,PK,Pakistan,2017,PK2017DHS,FP_CUSM_W_MOD,32633020,I,440008,1440008,Region,"Azad, Jammu and Kashmir",0,,0,1,FPCUSMWMOD,PKDHS2017440008,2017-18,DHS,1648,1643,,
